Time (s),Station ID,Range rate (km/s)
346770,4,2.347528941
346780,4,2.347577953
346790,4,2.347627003
346800,4,2.347675988
346810,4,2.347723251
346820,4,2.347772168
346830,4,2.34782226
346840,4,2.347869568
346850,4,2.347920136
346860,4,2.347967005
346870,4,2.348014499
346880,4,2.348062761
346890,4,2.348112149
346900,4,2.348161133
346910,4,2.348210607
346920,4,2.348259402
346930,4,2.348305847
346940,4,2.348355492
346950,4,2.348401904
346960,4,2.348451204
346970,4,2.348499484
346980,4,2.348549895
346990,4,2.348596641
347000,4,2.348643607
347010,4,2.348692126
347020,4,2.348742855
347030,4,2.348788657
347040,4,2.348840271
347050,4,2.348887429
347060,4,2.348935238
347070,4,2.34898254
347080,4,2.349028743
347090,4,2.349079628
347100,4,2.349126781
347110,4,2.349174144
347120,4,2.349222344
347130,4,2.349269755
347140,4,2.349317476
347150,4,2.349368156
347160,4,2.349412695
347170,4,2.349463088
347180,4,2.349508204
347190,4,2.349558539
347200,4,2.34960529
347210,4,2.349653505
347220,4,2.349702616
347230,4,2.349750213
347240,4,2.349798178
347250,4,2.349844561
347260,4,2.349893359
347270,4,2.349941047
347280,4,2.349990135
347290,4,2.350037422
347300,4,2.350084009
347310,4,2.350134115
347320,4,2.350179044
347330,4,2.35022736
347340,4,2.350275247
347350,4,2.350322156
347360,4,2.350368899
347370,4,2.350417395
347380,4,2.350463809
347390,4,2.350511496
347400,4,2.350559355
347410,4,2.350607482
347420,4,2.350655619
347430,4,2.350701317
347440,4,2.35074996
347450,4,2.350795519
347460,4,2.350844009
347470,4,2.350891498
347480,4,2.350937515
347490,4,2.350984785
347500,4,2.351034146
347510,4,2.351079806
347520,4,2.351126276
347530,4,2.351173787
347540,4,2.351219749
347550,4,2.351269343
347560,4,2.351314574
347570,4,2.35136264
347580,4,2.351408792
347590,4,2.351456432
347600,4,2.35150251
347610,4,2.351550379
347620,4,2.351596466
347630,4,2.351644703
347640,4,2.351691412
347650,4,2.351737527
347660,4,2.351787515
347670,4,2.351832883
347680,4,2.351878164
347690,4,2.35192567
347700,4,2.351975298
347710,4,2.352018425
347720,4,2.352065822
347730,4,2.352114572
347740,4,2.352158093
347750,4,2.352206572
347760,4,2.352254036
347770,4,2.352299421
347780,4,2.352345222
347790,4,2.352392423
347800,4,2.352441218
347810,4,2.352486106
347820,4,2.352533976
347830,4,2.352579013
347840,4,2.352624657
347850,4,2.352672347
347860,4,2.352718458
347870,4,2.352764567
347880,4,2.352811907
347890,4,2.35285696
347900,4,2.352904452
347910,4,2.352951802
347920,4,2.352995989
347930,4,2.353043498
347940,4,2.353086276
347950,4,2.353135499
347960,4,2.353182184
347970,4,2.353227397
347980,4,2.35327247
347990,4,2.353321038
348000,4,2.353365062
348010,4,2.353411625
348020,4,2.353459292
348030,4,2.353505958
348040,4,2.353549789
348050,4,2.353598061
348060,4,2.353642987
348070,4,2.353687196
348080,4,2.353734822
348090,4,2.353780647
348100,4,2.353826341
348110,4,2.353871812
348120,4,2.353918111
348130,4,2.35396423
348140,4,2.354009412
348150,4,2.354056155
348160,4,2.354101854
348170,4,2.354148321
348180,4,2.354193093
348190,4,2.354236343
348200,4,2.354282967
348210,4,2.35432805
348220,4,2.354374922
348230,4,2.354421452
348240,4,2.354466644
348250,4,2.354512516
348260,4,2.354557495
348270,4,2.354604713
348280,4,2.354648368
348290,4,2.354694294
348300,4,2.35474009
348310,4,2.354785921
348320,4,2.354829104
348330,4,2.354877876
348340,4,2.354919775
348350,4,2.354965755
348360,4,2.355009881
348370,4,2.35505618
348380,4,2.35510139
348390,4,2.355148086
348400,4,2.355191095
348410,4,2.355235923
348420,4,2.355282939
348430,4,2.355325975
348440,4,2.355371037
348450,4,2.355417636
348460,4,2.355463717
348470,4,2.355508558
348480,4,2.355550546
348490,4,2.355599386
348500,4,2.355642874
348510,4,2.355688995
348520,4,2.355732326
348530,4,2.355777176
348540,4,2.355821634
348550,4,2.355868963
348560,4,2.35591191
348570,4,2.355955592
348580,4,2.356001918
348590,4,2.35604455
348600,4,2.356090236
348610,4,2.356136725
348620,4,2.356180463
348630,4,2.356224821
348640,4,2.356269454
348650,4,2.356316091
348660,4,2.356357745
348670,4,2.356404283
348680,4,2.356448408
348690,4,2.356492512
348700,4,2.356535681
348710,4,2.356581487
348720,4,2.356626857
348730,4,2.356671622
348740,4,2.356714461
348750,4,2.356759794
348760,4,2.356804928
348770,4,2.356847206
348780,4,2.356890073
348790,4,2.356935106
348800,4,2.356980782
348810,4,2.357025415
348820,4,2.357069385
348830,4,2.357114516
348840,4,2.357156617
348850,4,2.357201104
348860,4,2.357244009
348870,4,2.357288228
348880,4,2.357333521
348890,4,2.357378942
348900,4,2.3574207
348910,4,2.357465749
348920,4,2.357508237
348930,4,2.35755379
348940,4,2.357596855
348950,4,2.357637827
348960,4,2.357683984
348970,4,2.357726701
348980,4,2.357772879
348990,4,2.357814973
349000,4,2.357858845
349010,4,2.3579022
349020,4,2.357946254
349030,4,2.357991147
349040,4,2.358033444
349050,4,2.358078397
349060,4,2.358120124
349070,4,2.35816405
349080,4,2.358207362
349090,4,2.358252233
349100,4,2.358294177
349110,4,2.3583386
349120,4,2.358382093
349130,4,2.358424657
349140,4,2.358468626
349150,4,2.35851298
349160,4,2.358553548
349170,4,2.35859956
349180,4,2.358642313
349190,4,2.358684466
349200,4,2.358729277
349210,4,2.35877097
349220,4,2.358815161
349230,4,2.35885791
349240,4,2.358899451
349250,4,2.358945383
349260,4,2.358986767
349270,4,2.359029154
349280,4,2.359074417
349290,4,2.359117088
349300,4,2.359157259
349310,4,2.359202936
349320,4,2.359245988
349330,4,2.359288986
349340,4,2.359331549
349350,4,2.359373434
349360,4,2.359416178
349370,4,2.359457283
349380,4,2.359501931
349390,4,2.359544086
349400,4,2.359587194
349410,4,2.359630348
349420,4,2.35967263
349430,4,2.35971333
349440,4,2.359757106
349450,4,2.359801347
349460,4,2.359839557
349470,4,2.359885016
349480,4,2.359926733
349490,4,2.35997089
349500,4,2.360011557
349510,4,2.360054893
349520,4,2.360096106
349530,4,2.36014012
349540,4,2.360182698
349550,4,2.360222049
349560,4,2.360266782
349570,4,2.360309032
349580,4,2.360350085
349590,4,2.360393034
349600,4,2.360436718
349610,4,2.360477837
349620,4,2.360520849
349630,4,2.360562262
349640,4,2.360603669
349650,4,2.360646471
349660,4,2.360687822
349670,4,2.360729666
349680,4,2.360770994
349690,4,2.360814478
349700,4,2.360855739
349710,4,2.360898116
349720,4,2.36093916
349730,4,2.360981258
349740,4,2.36102243
349750,4,2.361064444
349760,4,2.361105118
349770,4,2.361147456
349780,4,2.361188204
349790,4,2.361233158
349800,4,2.361273663
349810,4,2.361314929
349820,4,2.36135514
349830,4,2.36139619
349840,4,2.361439407
349850,4,2.361479679
349860,4,2.36152022
349870,4,2.361562419
349880,4,2.361604152
349890,4,2.361646099
349900,4,2.361688707
349910,4,2.36172874
349920,4,2.361768092
349930,4,2.36181269
349940,4,2.36185029
349950,4,2.36189355
349960,4,2.361935243
349970,4,2.361975404
349980,4,2.362017073
349990,4,2.362059089
350000,4,2.362098539
350010,4,2.362139445
350020,4,2.36218142
350030,4,2.362223321
350040,4,2.362263079
350050,4,2.362305102
350060,4,2.362345937
350070,4,2.362386824
350080,4,2.362425859
350090,4,2.362466537
350100,4,2.362507938
350110,4,2.362549267
350120,4,2.362591066
350130,4,2.362631078
350140,4,2.362674125
350150,4,2.362712076
350160,4,2.362752646
350170,4,2.362790639
350180,4,2.362832554
350190,4,2.362871942
350200,4,2.362914091
350210,4,2.362953506
350220,4,2.36299592
350230,4,2.363036258
350240,4,2.363076491
350250,4,2.363117641
350260,4,2.363158258
350270,4,2.363199288
350280,4,2.363237452
350290,4,2.363277558
350300,4,2.363317051
350310,4,2.363358983
350320,4,2.363397731
350330,4,2.363439331
350340,4,2.363478596
350350,4,2.363518202
350360,4,2.363556451
350370,4,2.363598867
350380,4,2.363639661
350390,4,2.36367864
350400,4,2.363720008
350410,4,2.363757488
350420,4,2.363799181
350430,4,2.363836916
350440,4,2.363878744
350450,4,2.363917433
350460,4,2.363955866
350470,4,2.36399697
350480,4,2.364037596
350490,4,2.3640762
350500,4,2.364115859
350510,4,2.364156102
350520,4,2.36419607
350530,4,2.364235859
350540,4,2.364274853
350550,4,2.364314275
350560,4,2.364353869
350570,4,2.364392896
350580,4,2.36443127
351060,1,1.951512178
351070,1,1.951593536
351080,1,1.951675291
351090,1,1.951756791
351100,1,1.951838624
351110,1,1.951920817
351120,1,1.952002988
351130,1,1.952085577
351140,1,1.95216823
351150,1,1.952251101
351160,1,1.952334021
351170,1,1.952417157
351180,1,1.952500695
351190,1,1.952584211
351200,1,1.952668112
351210,1,1.952751861
351220,1,1.95283611
351230,1,1.952920487
351240,1,1.953004756
351250,1,1.953089607
351260,1,1.953174578
351270,1,1.953259755
351280,1,1.953345044
351290,1,1.953430459
351300,1,1.953516144
351310,1,1.953601798
351320,1,1.953687942
351330,1,1.9537743
351340,1,1.953860759
351350,1,1.953947347
351360,1,1.954034178
351370,1,1.95412108
351380,1,1.954208196
351390,1,1.954295583
351400,1,1.954383141
351410,1,1.954470939
351420,1,1.954558461
351430,1,1.954646701
351440,1,1.954735149
351450,1,1.954823718
351460,1,1.954912454
351470,1,1.955001208
351480,1,1.955090189
351490,1,1.95517935
351500,1,1.955268697
351510,1,1.955358193
351520,1,1.955448128
351530,1,1.955538186
351540,1,1.955628256
351550,1,1.955718727
351560,1,1.955809189
351570,1,1.955899699
351580,1,1.955990777
351590,1,1.956081806
351600,1,1.956172934
351610,1,1.956264667
351620,1,1.95635636
351630,1,1.956448047
351640,1,1.956540452
351650,1,1.956632216
351660,1,1.956724766
351670,1,1.956817094
351680,1,1.956910107
351690,1,1.957003002
351700,1,1.957096169
351710,1,1.957189451
351720,1,1.957283197
351730,1,1.957376702
351740,1,1.957470664
351750,1,1.957564545
351760,1,1.95765887
351770,1,1.957753288
351780,1,1.95784797
351790,1,1.957942902
351800,1,1.958037925
351810,1,1.958132761
351820,1,1.958228169
351830,1,1.95832372
351840,1,1.958419677
351850,1,1.958515509
351860,1,1.958611773
351870,1,1.958708022
351880,1,1.958804483
351890,1,1.958901179
351900,1,1.958997884
351910,1,1.959095062
351920,1,1.959192276
351930,1,1.959289552
351940,1,1.95938742
351950,1,1.95948496
351960,1,1.959582876
351970,1,1.959681271
351980,1,1.959779409
351990,1,1.959877922
352000,1,1.959976782
352010,1,1.960075654
352020,1,1.960174818
352030,1,1.960273901
352040,1,1.960373401
352050,1,1.960472848
352060,1,1.960572843
352070,1,1.960672663
352080,1,1.960772838
352090,1,1.960873301
352100,1,1.960973736
352110,1,1.961074401
352120,1,1.96117556
352130,1,1.961276633
352140,1,1.961377887
352150,1,1.961479039
352160,1,1.961580785
352170,1,1.961682535
352180,1,1.961784534
352190,1,1.961886991
352200,1,1.961989363
352210,1,1.962091557
352220,1,1.962194536
352230,1,1.962297521
352240,1,1.962400618
352250,1,1.962503909
352260,1,1.96260749
352270,1,1.962711086
352280,1,1.962814908
352290,1,1.962918936
352300,1,1.963022928
352310,1,1.963127659
352320,1,1.963232128
352330,1,1.963336779
352340,1,1.963441842
352350,1,1.963546756
352360,1,1.963652173
352370,1,1.963757657
352380,1,1.963863354
352390,1,1.963969027
352400,1,1.964075106
352410,1,1.964181551
352420,1,1.964287818
352430,1,1.964394213
352440,1,1.964501152
352450,1,1.964608159
352460,1,1.964715317
352470,1,1.964822604
352480,1,1.96493016
352490,1,1.96503784
352500,1,1.965145551
352510,1,1.965253538
352520,1,1.965362002
352530,1,1.965470243
352540,1,1.965578841
352550,1,1.965687609
352560,1,1.96579646
352570,1,1.965905685
352580,1,1.966015039
352590,1,1.966124395
352600,1,1.966234194
352610,1,1.966343905
352620,1,1.966453756
352630,1,1.966564104
352640,1,1.966674638
352650,1,1.966785178
352660,1,1.966895753
352670,1,1.967006684
352680,1,1.967117782
352690,1,1.967228943
352700,1,1.967340613
352710,1,1.967452255
352720,1,1.967564076
352730,1,1.967676076
352740,1,1.96778841
352750,1,1.967900737
352760,1,1.968013238
352770,1,1.968126031
352780,1,1.968238815
352790,1,1.96835201
352800,1,1.968465329
352810,1,1.968578908
352820,1,1.968692416
352830,1,1.96880624
352840,1,1.96892021
352850,1,1.969034302
352860,1,1.969148816
352870,1,1.969263299
352880,1,1.969377851
352890,1,1.969493067
352900,1,1.969607773
352910,1,1.969723067
352920,1,1.969838528
352930,1,1.969954159
352940,1,1.970069795
352950,1,1.970185964
352960,1,1.970302211
352970,1,1.970418433
352980,1,1.970534886
352990,1,1.970651537
353000,1,1.97076841
353010,1,1.970885497
353020,1,1.971002791
353030,1,1.971120002
353040,1,1.971237625
353050,1,1.971355452
353060,1,1.97147334
353070,1,1.971591291
353080,1,1.971709517
353090,1,1.971828124
353100,1,1.971946704
353110,1,1.972065696
353120,1,1.97218456
353130,1,1.972303761
353140,1,1.972423049
353150,1,1.972542735
353160,1,1.97266223
353170,1,1.972782126
353180,1,1.97290224
353190,1,1.973022657
353200,1,1.973143035
353210,1,1.973263614
353220,1,1.973384249
353230,1,1.97350526
353240,1,1.973626285
353250,1,1.973747708
353260,1,1.973869048
353270,1,1.973990857
353280,1,1.974112606
353290,1,1.97423464
353300,1,1.974356812
353310,1,1.974479178
353320,1,1.974601747
353330,1,1.974724422
353340,1,1.97484746
353350,1,1.974970531
353360,1,1.975093653
353370,1,1.975217181
353380,1,1.975340609
353390,1,1.975464463
353400,1,1.975588571
353410,1,1.97571249
353420,1,1.975836899
353430,1,1.975961312
353440,1,1.976085961
353450,1,1.976210888
353460,1,1.976335727
353470,1,1.976460926
353480,1,1.976586188
353490,1,1.976711807
353500,1,1.976837636
353510,1,1.976963325
353520,1,1.977089419
353530,1,1.9772156
353540,1,1.977342207
353550,1,1.977468741
353560,1,1.977595525
353570,1,1.977722286
353580,1,1.977849433
353590,1,1.977976989
353600,1,1.978104197
353610,1,1.978231612
353620,1,1.978359558
353630,1,1.978487519
353640,1,1.97861564
353650,1,1.978743931
353660,1,1.978872662
353670,1,1.979001145
353680,1,1.979130131
353690,1,1.979259144
353700,1,1.979388442
353710,1,1.979517675
353720,1,1.979647143
353730,1,1.979776902
353740,1,1.979906978
353750,1,1.980036854
353760,1,1.980167205
353770,1,1.980297403
353780,1,1.980428106
353790,1,1.980558741
353800,1,1.98068996
353810,1,1.980821069
353820,1,1.980952194
353830,1,1.981083666
353840,1,1.98121525
353850,1,1.981347156
353860,1,1.981478932
353870,1,1.981611278
353880,1,1.981743414
353890,1,1.981875939
353900,1,1.982008562
353910,1,1.982141487
353920,1,1.982274596
353930,1,1.982407692
353940,1,1.982541073
353950,1,1.98267467
353960,1,1.982808188
353970,1,1.982942173
353980,1,1.983075894
353990,1,1.983210225
354000,1,1.983344846
354010,1,1.983479176
354020,1,1.983613748
354030,1,1.983748737
354040,1,1.983883947
354050,1,1.984019157
354060,1,1.984154627
354070,1,1.984290239
354080,1,1.984425738
354090,1,1.98456177
354100,1,1.984698114
354110,1,1.984834029
354120,1,1.984970623
354130,1,1.985107164
354140,1,1.985243996
354150,1,1.985380825
354160,1,1.985518052
354170,1,1.985655479
354180,1,1.985792701
354190,1,1.985930433
354200,1,1.986068234
354210,1,1.986206136
354220,1,1.986344342
354230,1,1.986482812
354240,1,1.986621183
354250,1,1.986759554
354260,1,1.986898776
354270,1,1.987037619
354280,1,1.987176563
354290,1,1.987316026
354300,1,1.987455527
354310,1,1.987595134
354320,1,1.987734996
354330,1,1.987875137
354340,1,1.98801507
354350,1,1.988155384
354360,1,1.988295971
354370,1,1.988436922
354380,1,1.988577594
354390,1,1.988718557
354400,1,1.988860009
354410,1,1.989001156
354420,1,1.989142642
354430,1,1.989284376
354440,1,1.98942624
354450,1,1.989568269
354460,1,1.989710481
354470,1,1.989852728
354480,1,1.989995413
354490,1,1.990138215
354500,1,1.990281083
354510,1,1.990424216
354520,1,1.990567348
354530,1,1.99071069
354540,1,1.990854128
354550,1,1.990997758
354560,1,1.991141795
354570,1,1.991285791
354580,1,1.991429837
354590,1,1.991574476
354600,1,1.991718854
354610,1,1.991863692
354620,1,1.992008565
354630,1,1.992153423
354640,1,1.992298751
354650,1,1.992444199
354660,1,1.992589839
354670,1,1.99273575
354680,1,1.992881384
354690,1,1.993027409
354700,1,1.993173752
354710,1,1.993320118
354720,1,1.993466429
354730,1,1.993613222
354740,1,1.993760101
354750,1,1.993907265
354760,1,1.994054405
354770,1,1.994201823
354780,1,1.99434923
354790,1,1.994496916
354800,1,1.994645086
354810,1,1.994792917
354820,1,1.994941381
354830,1,1.995089562
354840,1,1.995237909
354850,1,1.995386762
354860,1,1.995535567
354870,1,1.995684795
354880,1,1.995833787
354890,1,1.995983221
354900,1,1.996132862
354910,1,1.996282437
354920,1,1.996432393
354930,1,1.996582355
354940,1,1.996732316
354950,1,1.99688286
354960,1,1.99703335
354970,1,1.997184151
354980,1,1.997334819
354990,1,1.997485737
355000,1,1.997637073
355010,1,1.997788256
355020,1,1.997939765
355030,1,1.998091595
355040,1,1.998243454
355050,1,1.998395432
355060,1,1.998547705
355070,1,1.998699892
355080,1,1.998852276
355090,1,1.999005014
355100,1,1.999157938
355110,1,1.999310924
355120,1,1.999463954
355130,1,1.999617189
355140,1,1.999770666
355150,1,1.999924117
355160,1,2.000078194
355170,1,2.000231832
355180,1,2.000386389
355190,1,2.000540366
355200,1,2.000694781
355210,1,2.000849589
355220,1,2.001004316
355230,1,2.001158898
355240,1,2.001314198
355250,1,2.001469557
355260,1,2.001624896
355270,1,2.001780464
355280,1,2.001936151
355290,1,2.002092106
355300,1,2.002248064
355310,1,2.002404251
355320,1,2.002560612
355330,1,2.002717393
355340,1,2.00287396
355350,1,2.003030909
355360,1,2.003187822
355370,1,2.003345027
355380,1,2.003502459
355390,1,2.003659677
355400,1,2.00381766
355410,1,2.003975396
355420,1,2.004133347
355430,1,2.004291446
355440,1,2.00444973
355450,1,2.004608095
355460,1,2.004766907
355470,1,2.004925691
355480,1,2.005084821
355490,1,2.005243717
355500,1,2.005402896
355510,1,2.005562489
355520,1,2.005722128
355530,1,2.005881773
355540,1,2.006041545
355550,1,2.006201644
355560,1,2.006362122
355570,1,2.006522516
355580,1,2.006682985
355590,1,2.006843709
355600,1,2.007004534
355610,1,2.0071655
355620,1,2.007326664
355630,1,2.007488063
355640,1,2.007649434
355650,1,2.007811081
355660,1,2.007972912
355670,1,2.00813499
355680,1,2.008296798
355690,1,2.00845934
355700,1,2.008621471
355710,1,2.008784428
355720,1,2.008947147
355730,1,2.009110109
355740,1,2.009273207
355750,1,2.009436439
355760,1,2.009599702
355770,1,2.009763443
355780,1,2.009927037
355790,1,2.010090802
355800,1,2.010255058
355810,1,2.010419213
355820,1,2.010583592
355830,1,2.010748091
355840,1,2.01091266
355850,1,2.011077321
355860,1,2.011242318
355870,1,2.011407652
355880,1,2.011572729
355890,1,2.011738271
355900,1,2.01190381
355910,1,2.012069717
355920,1,2.01223542
355930,1,2.01240156
355940,1,2.012567767
355950,1,2.012734139
355960,1,2.012900738
355970,1,2.013067153
355980,1,2.013234254
355990,1,2.013401064
356000,1,2.013568342
356010,1,2.013735617
356020,1,2.013902975
356030,1,2.014070619
356040,1,2.014238554
356050,1,2.014406338
356060,1,2.014574336
356070,1,2.014742698
356080,1,2.01491086
